dateRep,cases,deaths,countriesAndTerritories,popData2020
03/02/2021,4650.0,87.0,Slovakia,5457873
05/04/2021,138.0,25.0,Croatia,4058165
12/09/2020,261.0,7.0,Croatia,4058165
08/06/2020,1.0,0.0,Malta,514564
03/03/2020,1.0,0.0,Liechtenstein,38747
04/04/2021,7147.0,127.0,Germany,83166711
20/03/2021,625.0,10.0,Latvia,1907675
26/12/2020,5032.0,68.0,Poland,37958138
23/09/2021,940.0,5.0,Slovenia,2095861
23/07/2020,2.0,0.0,Iceland,364134
23/05/2021,835.0,1.0,Denmark,5822763
29/06/2021,70.0,3.0,Croatia,4058165
06/03/2021,392.0,6.0,Lithuania,2794090
31/08/2020,27.0,0.0,Lithuania,2794090
19/05/2021,358.0,5.0,Slovenia,2095861
14/11/2021,3805.0,0.0,Ireland,4964440
02/06/2020,306.0,8.0,Germany,83166711
28/12/2021,1871.0,13.0,Slovenia,2095861
25/12/2020,1287.0,54.0,Austria,8901064
09/11/2021,1451.0,46.0,Latvia,1907675
02/07/2021,39.0,0.0,Estonia,1328976
21/05/2020,9.0,1.0,Latvia,1907675
23/10/2021,1784.0,7.0,Estonia,1328976
04/11/2020,84.0,1.0,Malta,514564
16/11/2020,9406.0,506.0,France,67320216
28/10/2020,667.0,6.0,Ireland,4964440
06/07/2021,127.0,1.0,Austria,8901064
23/04/2021,10866.0,539.0,Poland,37958138
28/09/2021,976.0,29.0,Poland,37958138
07/08/2020,2288.0,12.0,France,67320216
10/04/2021,201.0,2.0,Luxembourg,626108
28/08/2021,256.0,0.0,Latvia,1907675
24/05/2021,100.0,2.0,Cyprus,888005
13/05/2021,852.0,11.0,Austria,8901064
03/02/2021,1520.0,30.0,Austria,8901064
17/04/2020,23.0,1.0,Croatia,4058165
20/09/2020,10.0,0.0,Latvia,1907675
05/04/2020,72.0,6.0,Norway,5367580
26/03/2021,41869.0,897.0,France,67320216
05/05/2020,2.0,0.0,Estonia,1328976
14/09/2021,2495.0,8.0,Belgium,11522440
25/03/2020,104.0,5.0,Finland,5525292
06/03/2020,0.0,0.0,Lithuania,2794090
30/11/2021,2258.0,16.0,Slovenia,2095861
18/08/2021,2983.0,17.0,Portugal,10295909
21/10/2020,1166.0,3.0,Ireland,4964440
06/07/2021,397.0,0.0,Ireland,4964440
24/07/2020,313.0,7.0,Portugal,10295909
23/04/2020,7.0,0.0,Slovenia,2095861
04/03/2020,0.0,0.0,Latvia,1907675
26/04/2021,3069.0,11.0,Sweden,10327589
27/06/2021,46.0,76.0,Romania,19328838
06/05/2021,6427.0,511.0,Poland,37958138
26/10/2020,37.0,0.0,Estonia,1328976
10/01/2021,435.0,0.0,Norway,5367580
02/07/2020,0.0,0.0,Malta,514564
31/08/2020,3.0,0.0,Latvia,1907675
13/07/2021,589.0,0.0,Ireland,4964440
18/06/2021,70.0,97.0,Romania,19328838
30/09/2020,286.0,6.0,Bulgaria,6951482
18/04/2021,441.0,3.0,Portugal,10295909
31/07/2020,8.0,0.0,Estonia,1328976
23/04/2020,1183.0,331.0,Spain,47332614
19/05/2021,609.0,18.0,Latvia,1907675
25/03/2021,1037.0,4.0,Slovenia,2095861
19/04/2020,443.0,186.0,Belgium,11522440
16/03/2021,4942.0,30.0,Netherlands,17407585
23/10/2020,3348.0,12.0,Austria,8901064
03/06/2020,2.0,0.0,Malta,514564
05/07/2021,2.0,0.0,Liechtenstein,38747
26/05/2020,276.0,97.0,France,67320216
01/02/2021,5863.0,314.0,Germany,83166711
02/12/2021,17249.0,90.0,Slovakia,5457873
25/12/2021,430.0,2.0,Estonia,1328976
20/12/2021,835.0,3.0,Cyprus,888005
16/05/2020,147.0,29.0,Belgium,11522440
11/12/2020,680.0,15.0,Latvia,1907675
21/08/2020,219.0,4.0,Portugal,10295909
11/12/2020,447.0,8.0,Finland,5525292
10/08/2020,56.0,0.0,Ireland,4964440
04/03/2021,14669.0,218.0,Czechia,10693939
24/10/2020,935.0,5.0,Greece,10718565
21/11/2020,4492.0,51.0,Sweden,10327589
27/04/2020,3.0,2.0,Slovakia,5457873
14/07/2020,0.0,0.0,Iceland,364134
02/07/2021,2683.0,24.0,France,67320216
01/09/2020,34.0,0.0,Lithuania,2794090
23/11/2021,6518.0,171.0,Hungary,9769526
19/07/2021,81.0,0.0,Estonia,1328976
18/04/2020,16.0,2.0,Estonia,1328976
23/09/2020,2096.0,8.0,Belgium,11522440
07/03/2021,6201.0,108.0,Hungary,9769526
14/03/2020,18.0,0.0,Luxembourg,626108
08/01/2021,1862.0,25.0,Slovenia,2095861
20/06/2021,115.0,0.0,Norway,5367580
25/05/2020,553.0,68.0,Spain,47332614
05/03/2020,0.0,0.0,Lithuania,2794090
20/10/2021,516.0,2.0,Finland,5525292
05/03/2021,9657.0,140.0,Germany,83166711
11/01/2021,386.0,8.0,Finland,5525292
26/11/2021,2488.0,113.0,Bulgaria,6951482
28/10/2020,4467.0,32.0,Austria,8901064
12/05/2020,19.0,7.0,Norway,5367580
29/03/2020,65.0,2.0,Hungary,9769526
30/05/2020,416.0,111.0,Italy,59641488
17/04/2020,10.0,0.0,Malta,514564
27/08/2020,226.0,0.0,Austria,8901064
04/08/2021,2792.0,7.0,Netherlands,17407585
13/04/2021,1936.0,25.0,Croatia,4058165
27/08/2020,508.0,3.0,Netherlands,17407585
15/03/2020,3.0,0.0,Lithuania,2794090
10/07/2021,1.0,0.0,Liechtenstein,38747
20/12/2021,367.0,62.0,Croatia,4058165
11/08/2021,120.0,0.0,Iceland,364134
09/07/2021,44.0,0.0,Hungary,9769526
30/03/2021,388.0,2.0,Portugal,10295909
17/11/2021,872.0,7.0,Estonia,1328976
03/02/2021,9679.0,137.0,Czechia,10693939
10/09/2020,4.0,0.0,Iceland,364134
08/03/2021,743.0,6.0,Slovenia,2095861
09/03/2021,3381.0,23.0,Belgium,11522440
22/01/2021,13633.0,472.0,Italy,59641488
10/03/2020,2.0,0.0,Latvia,1907675
23/11/2020,3877.0,55.0,Sweden,10327589
20/07/2021,424.0,0.0,Finland,5525292
26/04/2021,611.0,3.0,Cyprus,888005
15/03/2020,21.0,0.0,Poland,37958138
16/04/2020,336.0,28.0,Poland,37958138
19/05/2020,41.0,0.0,Finland,5525292
30/06/2021,21.0,0.0,Estonia,1328976
22/02/2021,3891.0,17.0,Poland,37958138
11/04/2021,2059.0,26.0,Austria,8901064
27/05/2021,0.0,0.0,Liechtenstein,38747
30/04/2021,1667.0,15.0,Austria,8901064
01/05/2020,0.0,0.0,Iceland,364134
08/04/2020,294.0,15.0,Czechia,10693939
12/10/2021,459.0,0.0,Norway,5367580
19/08/2020,26.0,0.0,Cyprus,888005
10/08/2021,61.0,2.0,Luxembourg,626108
31/10/2021,7462.0,107.0,Germany,83166711
24/04/2020,27.0,5.0,Greece,10718565
29/02/2020,23.0,0.0,Germany,83166711
31/03/2020,4395.0,899.0,Spain,47332614
05/11/2020,34502.0,445.0,Italy,59641488
11/08/2021,3472.0,19.0,Greece,10718565
12/03/2020,11.0,0.0,Slovakia,5457873
02/09/2020,311.0,4.0,Croatia,4058165
02/04/2021,9055.0,267.0,Hungary,9769526
18/04/2020,15.0,0.0,Iceland,364134
30/03/2020,416.0,45.0,Sweden,10327589
20/06/2021,0.0,0.0,Luxembourg,626108
12/11/2020,37977.0,636.0,Italy,59641488
30/04/2020,6.0,0.0,Lithuania,2794090
04/08/2021,271.0,1.0,Romania,19328838
22/06/2021,54.0,4.0,Hungary,9769526
09/07/2020,614.0,17.0,Romania,19328838
14/02/2020,0.0,0.0,Sweden,10327589
30/10/2020,284.0,5.0,Latvia,1907675
03/08/2020,11.0,0.0,Estonia,1328976
26/03/2021,3303.0,25.0,Austria,8901064
18/08/2020,597.0,11.0,Poland,37958138
11/11/2020,994.0,3.0,Denmark,5822763
30/04/2021,2007.0,41.0,Croatia,4058165
06/09/2020,1297.0,8.0,Italy,59641488
17/03/2021,3456.0,195.0,Hungary,9769526
25/11/2021,335.0,2.0,Luxembourg,626108
07/11/2021,50.0,0.0,Malta,514564
29/08/2020,177.0,1.0,Greece,10718565
08/10/2020,1278.0,10.0,Portugal,10295909
03/11/2021,188.0,0.0,Cyprus,888005
19/07/2020,3.0,0.0,Latvia,1907675
17/06/2021,95.0,3.0,Croatia,4058165
08/06/2021,254.0,1.0,Slovenia,2095861
17/02/2021,754.0,13.0,Greece,10718565
26/01/2021,448.0,23.0,Croatia,4058165
26/03/2020,61.0,1.0,Slovenia,2095861
26/08/2020,5429.0,18.0,France,67320216
12/04/2020,310.0,23.0,Romania,19328838
16/07/2021,430.0,1.0,Austria,8901064
23/02/2020,0.0,,Norway,5367580
20/07/2020,6.0,0.0,Hungary,9769526
15/11/2021,10564.0,46.0,Slovakia,5457873
16/03/2021,6787.0,15.0,Sweden,10327589
31/01/2021,11249.0,237.0,Italy,59641488
02/09/2020,1413.0,3.0,Germany,83166711
20/11/2020,2958.0,57.0,Croatia,4058165
03/07/2020,455.0,11.0,Portugal,10295909
24/01/2021,4566.0,110.0,Poland,37958138
26/11/2021,10236.0,25.0,Spain,47332614
19/04/2021,21.0,0.0,Iceland,364134
11/09/2021,1834.0,6.0,Austria,8901064
05/12/2020,15729.0,513.0,Germany,83166711
07/11/2020,27875.0,349.0,Poland,37958138
28/07/2021,222.0,1.0,Estonia,1328976
16/08/2021,286.0,5.0,Romania,19328838
01/08/2020,7.0,0.0,Estonia,1328976
27/11/2020,6393.0,135.0,Hungary,9769526
11/07/2021,36.0,0.0,Latvia,1907675
05/09/2021,5314.0,49.0,Italy,59641488
17/07/2020,49.0,1.0,Denmark,5822763
17/09/2020,36.0,0.0,Estonia,1328976
06/11/2020,228.0,0.0,Estonia,1328976
25/08/2021,510.0,1.0,Slovenia,2095861
07/02/2021,115.0,1.0,Cyprus,888005
08/09/2021,2794.0,7.0,Netherlands,17407585
02/08/2020,359.0,1.0,Netherlands,17407585
22/09/2021,674.0,7.0,Latvia,1907675
21/11/2021,20632.0,11.0,Netherlands,17407585
21/09/2021,117.0,0.0,Cyprus,888005
17/01/2021,141.0,1.0,Malta,514564
13/08/2021,49.0,0.0,Luxembourg,626108
10/07/2021,1004.0,5.0,Belgium,11522440
14/07/2020,19.0,0.0,Slovakia,5457873
29/09/2021,123.0,0.0,Cyprus,888005
05/10/2021,2.0,0.0,Liechtenstein,38747
29/09/2021,0.0,0.0,Liechtenstein,38747
13/09/2020,502.0,6.0,Poland,37958138
13/11/2021,6132.0,70.0,Greece,10718565
09/06/2021,244.0,5.0,Latvia,1907675
19/02/2021,111.0,1.0,Cyprus,888005
28/11/2021,25566.0,182.0,Germany,83166711
25/12/2020,2992.0,20.0,Denmark,5822763
08/06/2021,101.0,1.0,Finland,5525292
04/12/2021,8604.0,55.0,Slovakia,5457873
06/03/2021,298.0,0.0,Cyprus,888005
31/05/2020,1.0,0.0,Slovakia,5457873
02/11/2021,3101.0,9.0,Spain,47332614
23/02/2020,73.0,0.0,Spain,47332614
03/03/2021,500.0,12.0,Lithuania,2794090
03/08/2020,3.0,0.0,Latvia,1907675
01/10/2020,442.0,2.0,Ireland,4964440
08/06/2021,1041.0,13.0,Belgium,11522440
31/07/2021,2752.0,17.0,Greece,10718565
10/06/2021,180.0,4.0,Lithuania,2794090
29/09/2020,1962.0,21.0,Czechia,10693939
07/03/2020,1.0,0.0,Luxembourg,626108
07/11/2020,39809.0,425.0,Italy,59641488
09/11/2021,2562.0,2.0,Denmark,5822763
29/04/2021,696.0,7.0,Latvia,1907675
15/04/2020,160.0,0.0,Czechia,10693939
13/09/2021,135.0,4.0,Latvia,1907675
26/07/2021,23.0,0.0,Latvia,1907675
05/09/2020,5.0,0.0,Iceland,364134
14/10/2021,1105.0,4.0,Slovenia,2095861
14/08/2021,7181.0,34.0,Italy,59641488
06/05/2020,2.0,0.0,Malta,514564
19/08/2021,3273.0,20.0,Greece,10718565
01/02/2021,1217.0,38.0,Austria,8901064
05/01/2020,0.0,0.0,Spain,47332614
09/06/2020,39.0,0.0,Denmark,5822763
01/11/2020,29905.0,208.0,Italy,59641488
14/06/2020,0.0,0.0,Liechtenstein,38747
20/01/2021,1741.0,35.0,Austria,8901064
10/09/2020,186.0,0.0,Slovakia,5457873
01/07/2021,136.0,0.0,Luxembourg,626108
11/03/2021,5332.0,16.0,Sweden,10327589
05/10/2021,161.0,1.0,Luxembourg,626108
03/11/2020,4041.0,51.0,Bulgaria,6951482
23/02/2020,0.0,0.0,France,67320216
12/12/2020,324.0,3.0,Cyprus,888005
25/09/2021,2.0,0.0,Liechtenstein,38747
03/07/2021,448.0,0.0,Ireland,4964440
07/08/2021,946.0,0.0,Denmark,5822763
14/03/2020,219.0,3.0,Netherlands,17407585
19/07/2021,4151.0,20.0,France,67320216
03/08/2021,69.0,0.0,Malta,514564
18/12/2020,874.0,96.0,Greece,10718565
17/05/2020,120.0,483.0,France,67320216
21/09/2020,188.0,0.0,Ireland,4964440
19/09/2021,677.0,5.0,Portugal,10295909
30/01/2020,1.0,0.0,Spain,47332614
01/03/2021,1110.0,3.0,Estonia,1328976
17/10/2021,3778.0,5.0,France,67320216
25/12/2021,122.0,6.0,Latvia,1907675
18/12/2020,17.0,0.0,Iceland,364134
21/06/2020,292.0,2.0,Portugal,10295909
